Time Step,Episodes
248,0.0
249,0.0
250,0.0
251,0.0
252,0.0
253,0.0
254,0.0
255,0.0
256,0.0
257,0.0
258,0.0
259,0.0
260,0.0
261,0.0
262,0.0
263,0.0
264,0.0
265,0.0
266,0.0
267,0.0
268,0.0
269,0.0
270,0.0
271,0.0
272,0.0
273,0.0
274,0.0
275,0.0
276,0.0
277,0.0
278,0.0
279,0.0
280,0.0
281,0.0
282,0.0
283,0.0
284,0.0
285,0.0
286,0.0
287,0.0
288,0.0
289,0.0
290,0.0
291,0.0
292,0.0
293,0.0
294,0.0
295,0.0
296,0.0
297,0.0
298,0.0
299,0.0
300,0.0
301,0.0
302,0.0
303,0.0
304,0.0
305,0.0
306,0.0
307,0.0
308,0.0
309,0.0
310,0.0
311,0.0
312,0.0
313,0.0
314,0.0
315,0.0
316,0.0
317,0.0
318,0.0
319,0.0
320,0.0
321,0.0
322,0.0
323,0.0
324,0.0
325,0.0
326,0.0
327,0.0
328,0.0
329,0.0
330,0.0
331,0.0
332,0.0
333,0.0
334,0.0
335,0.0
336,0.0
337,0.0
338,0.0
339,0.0
340,0.0
341,0.0
342,0.0
343,0.0
344,0.0
345,0.0
346,0.0
347,0.0
348,0.0
349,0.0
350,0.0
351,0.0
352,0.0
353,0.0
354,0.0
355,0.0
356,0.0
357,0.0
358,0.0
359,0.0
360,0.0
361,0.0
362,0.0
363,0.0
364,0.0
365,0.0
366,0.0
367,0.0
368,0.0
369,0.0
370,0.0
371,0.0
372,0.0
373,0.0
374,0.0
375,0.0
376,0.0
377,0.0
378,0.0
379,0.0
380,0.0
381,0.0
382,0.0
383,0.0
384,0.0
385,0.0
386,0.0
387,0.0
388,0.0
389,0.0
390,0.0
391,0.0
392,0.0
393,0.0
394,0.0
395,0.0
396,0.0
397,0.0
398,0.0
399,0.0
400,0.0
401,0.0
402,0.0
403,0.0
404,0.0
405,0.0
406,0.0
407,0.0
408,0.0
409,0.0
410,0.0
411,0.0
412,0.0
413,0.0
414,0.0
415,0.0
416,0.0
417,0.0
418,0.0
419,0.0
420,0.0
421,0.0
422,0.0
423,0.0
424,0.0
425,0.0
426,0.0
427,0.0
428,0.0
429,0.0
430,0.0
431,0.0
432,0.0
433,0.0
434,0.0
435,0.0
436,0.0
437,0.0
438,0.0
439,0.0
440,0.0
441,0.0
442,0.0
443,0.0
444,0.0
445,0.0
446,0.0
447,0.0
448,0.0
449,0.0
450,0.0
451,0.0
452,0.0
453,0.0
454,0.0
455,0.0
456,0.0
457,0.0
458,0.0
459,0.0
460,0.0
461,0.0
462,0.0
463,0.0
464,0.0
465,0.0
466,1.0
467,1.0
468,1.0
469,1.0
470,1.0
471,1.0
472,1.0
473,1.0
474,1.0
475,1.0
476,1.0
477,1.0
478,1.0
479,1.0
480,1.0
481,1.0
482,1.0
483,1.0
484,1.0
485,1.0
486,1.0
487,1.0
488,1.0
489,1.0
490,1.0
491,1.0
492,1.0
493,1.0
494,1.0
495,1.0
496,1.0
497,1.0
498,1.0
499,1.0
500,1.0
501,1.0
502,1.0
503,1.0
504,1.0
505,1.0
506,1.0
507,1.0
508,1.0
509,1.0
510,1.0
511,1.0
512,1.0
513,1.0
514,1.0
515,1.0
516,1.0
517,1.0
518,1.0
519,1.0
520,1.0
521,1.0
522,1.0
523,1.0
524,1.0
525,1.0
526,1.0
527,1.0
528,1.0
529,1.0
530,1.0
531,1.0
532,1.0
533,1.0
534,1.0
535,1.0
536,1.0
537,1.0
538,1.0
539,1.0
540,1.0
541,1.0
542,1.0
543,1.0
544,1.0
545,1.0
546,1.0
547,1.0
548,1.0
549,1.0
550,1.0
551,1.0
552,1.0
553,1.0
554,1.0
555,1.0
556,1.0
557,1.0
558,1.0
559,1.0
560,1.0
561,1.0
562,1.0
563,1.0
564,1.0
565,1.0
566,1.0
567,1.0
568,1.0
569,1.0
570,1.0
571,1.0
572,1.0
573,1.0
574,1.0
575,1.0
576,1.0
577,1.0
578,1.0
579,1.0
580,1.0
581,1.0
582,1.0
583,1.0
584,1.0
585,1.0
586,1.0
587,1.0
588,1.0
589,1.0
590,1.0
591,1.0
592,1.0
593,1.0
594,1.0
595,1.0
596,1.0
597,1.0
598,1.0
599,1.0
600,1.0
601,1.0
602,1.0
603,1.0
604,1.0
605,1.0
606,1.0
607,1.0
608,1.0
609,1.0
610,1.0
611,1.0
612,1.0
613,1.0
614,1.0
615,1.0
616,1.0
617,1.0
618,1.0
619,1.0
620,1.0
621,1.0
622,1.0
623,1.0
624,1.0
625,1.0
626,1.0
627,1.0
628,1.0
629,1.0
630,1.0
631,1.0
632,1.0
633,1.0
634,1.0
635,1.0
636,1.0
637,1.0
638,1.0
639,1.0
640,1.0
641,1.0
642,1.0
643,1.0
644,1.0
645,1.0
646,1.0
647,1.0
648,1.0
649,1.0
650,1.0
651,1.0
652,1.0
653,1.0
654,1.0
655,1.0
656,1.0
657,1.0
658,1.0
659,1.0
660,1.0
661,1.0
662,1.0
663,1.0
664,1.0
665,1.0
666,1.0
667,1.0
668,1.0
669,1.0
670,1.0
671,1.0
672,1.0
673,1.0
674,1.0
675,1.0
676,1.0
677,1.0
678,1.0
679,1.0
680,1.0
681,1.0
682,1.0
683,1.0
684,1.0
685,1.0
686,1.0
687,1.0
688,1.0
689,1.0
690,1.0
691,1.0
692,1.0
693,1.0
694,1.0
695,1.0
696,1.0
697,1.0
698,1.0
699,1.0
700,1.0
701,1.0
702,1.0
703,1.0
704,1.0
705,1.0
706,1.0
707,1.0
708,1.0
709,1.0
710,1.0
711,1.0
712,1.0
713,1.0
714,1.0
715,1.0
716,1.0
717,1.0
718,1.0
719,1.0
720,1.0
721,1.0
722,1.0
723,1.0
724,1.0
725,1.0
726,1.0
727,1.0
728,1.0
729,1.0
730,1.0
731,1.0
732,1.0
733,1.0
734,1.0
735,1.0
736,1.0
737,1.0
738,1.0
739,1.0
740,1.0
741,1.0
742,1.0
743,1.0
744,1.0
745,1.0
746,1.0
747,1.0
748,1.0
749,1.0
750,1.0
751,1.0
752,1.0
753,1.0
754,1.0
755,1.0
756,1.0
757,1.0
758,1.0
759,1.0
760,1.0
761,1.0
762,1.0
763,1.0
764,1.0
765,1.0
766,1.0
767,1.0
768,1.0
769,1.0
770,1.0
771,1.0
772,1.0
773,1.0
774,1.0
775,1.0
776,1.0
777,1.0
778,1.0
779,1.0
780,1.0
781,1.0
782,1.0
783,1.0
784,1.0
785,1.0
786,1.0
787,1.0
788,1.0
789,1.0
790,1.0
791,1.0
792,1.0
793,1.0
794,1.0
795,1.0
796,1.0
797,1.0
798,1.0
799,1.0
800,1.0
801,1.0
802,1.0
803,1.0
804,1.0
805,1.0
806,1.0
807,1.0
808,1.0
809,1.0
810,1.0
811,1.0
812,1.0
813,1.0
814,1.0
815,1.0
816,1.0
817,1.0
818,1.0
819,1.0
820,1.0
821,1.0
822,1.0
823,1.0
824,1.0
825,1.0
826,1.0
827,1.0
828,1.0
829,1.0
830,1.0
831,1.0
832,1.0
833,1.0
834,1.0
835,1.0
836,1.0
837,1.0
838,1.0
839,1.0
840,1.0
841,1.0
842,1.0
843,1.0
844,1.0
845,1.0
846,1.0
847,1.0
848,1.0
849,1.0
850,1.0
851,1.0
852,1.0
853,1.0
854,1.0
855,1.0
856,1.0
857,1.0
858,1.0
859,1.0
860,1.0
861,1.0
862,1.0
863,1.0
864,1.0
865,1.0
866,1.0
867,1.0
868,1.0
869,1.0
870,1.0
871,1.0
872,1.0
873,1.0
874,1.0
875,1.0
876,1.0
877,1.0
878,1.0
879,2.0
880,2.0
881,2.0
882,2.0
883,2.0
884,2.0
885,2.0
886,2.0
887,2.0
888,2.0
889,2.0
890,2.0
891,2.0
892,2.0
893,2.0
894,2.0
895,2.0
896,2.0
897,2.0
898,2.0
899,2.0
900,2.0
901,2.0
902,2.0
903,2.0
904,2.0
905,2.0
906,2.0
907,2.0
908,2.0
909,2.0
910,2.0
911,2.0
912,2.0
913,2.0
914,2.0
915,2.0
916,2.0
917,2.0
918,2.0
919,2.0
920,2.0
921,2.0
922,2.0
923,2.0
924,2.0
925,2.0
926,2.0
927,2.0
928,2.0
929,2.0
930,2.0
931,2.0
932,2.0
933,2.0
934,2.0
935,2.0
936,2.0
937,2.0
938,2.0
939,2.0
940,2.0
941,2.0
942,2.0
943,2.0
944,2.0
945,2.0
946,2.0
947,2.0
948,2.0
949,2.0
950,2.0
951,2.0
952,2.0
953,2.0
954,2.0
955,2.0
956,2.0
957,2.0
958,2.0
959,2.0
960,2.0
961,2.0
962,2.0
963,2.0
964,2.0
965,2.0
966,2.0
967,2.0
968,2.0
969,2.0
970,2.0
971,2.0
972,2.0
973,2.0
974,2.0
975,2.0
976,2.0
977,2.0
978,2.0
979,2.0
980,2.0
981,2.0
982,2.0
983,2.0
984,2.0
985,2.0
986,2.0
987,2.0
988,2.0
989,2.0
990,2.0
991,2.0
992,2.0
993,2.0
994,2.0
995,2.0
996,2.0
997,2.0
998,2.0
999,2.0
1000,2.0
1001,2.0
1002,2.0
1003,2.0
1004,2.0
1005,2.0
1006,2.0
1007,2.0
1008,2.0
1009,2.0
1010,2.0
1011,2.0
1012,2.0
1013,2.0
1014,2.0
1015,2.0
1016,2.0
1017,2.0
1018,2.0
1019,2.0
1020,2.0
1021,3.0
1022,3.0
1023,3.0
1024,3.0
1025,3.0
1026,3.0
1027,3.0
1028,3.0
1029,3.0
1030,3.0
1031,3.0
1032,3.0
1033,3.0
1034,3.0
1035,3.0
1036,3.0
1037,3.0
1038,3.0
1039,3.0
1040,3.0
1041,3.0
1042,3.0
1043,3.0
1044,3.0
1045,3.0
1046,3.0
1047,3.0
1048,3.0
1049,3.0
1050,3.0
1051,3.0
1052,3.0
1053,3.0
1054,3.0
1055,3.0
1056,3.0
1057,3.0
1058,3.0
1059,3.0
1060,3.0
1061,3.0
1062,3.0
1063,3.0
1064,3.0
1065,3.0
1066,3.0
1067,3.0
1068,3.0
1069,3.0
1070,3.0
1071,3.0
1072,3.0
1073,3.0
1074,3.0
1075,3.0
1076,3.0
1077,3.0
1078,3.0
1079,3.0
1080,3.0
1081,3.0
1082,3.0
1083,3.0
1084,3.0
1085,3.0
1086,3.0
1087,3.0
1088,3.0
1089,3.0
1090,3.0
1091,3.0
1092,3.0
1093,3.0
1094,3.0
1095,3.0
1096,3.0
1097,3.0
1098,3.0
1099,3.0
1100,3.0
1101,3.0
1102,3.0
1103,3.0
1104,3.0
1105,3.0
1106,3.0
1107,3.0
1108,3.0
1109,3.0
1110,3.0
1111,3.0
1112,3.0
1113,3.0
1114,3.0
1115,3.0
1116,3.0
1117,3.0
1118,3.0
1119,3.0
1120,3.0
1121,3.0
1122,3.0
1123,3.0
1124,3.0
1125,3.0
1126,3.0
1127,3.0
1128,3.0
1129,3.0
1130,3.0
1131,3.0
1132,3.0
1133,3.0
1134,3.0
1135,3.0
1136,3.0
1137,4.0
1138,4.0
1139,4.0
1140,4.0
1141,4.0
1142,4.0
1143,4.0
1144,4.0
1145,4.0
1146,4.0
1147,4.0
1148,4.0
1149,4.0
1150,4.0
1151,4.0
1152,4.0
1153,4.0
1154,4.0
1155,4.0
1156,4.0
1157,4.0
1158,4.0
1159,4.0
1160,4.0
1161,4.0
1162,4.0
1163,4.0
1164,4.0
1165,4.0
1166,4.0
1167,4.0
1168,4.0
1169,4.0
1170,4.0
1171,4.0
1172,4.0
1173,4.0
1174,4.0
1175,4.0
1176,4.0
1177,4.0
1178,4.0
1179,4.0
1180,4.0
1181,4.0
1182,4.0
1183,4.0
1184,4.0
1185,4.0
1186,4.0
1187,4.0
1188,4.0
1189,4.0
1190,4.0
1191,4.0
1192,4.0
1193,4.0
1194,4.0
1195,4.0
1196,4.0
1197,4.0
1198,4.0
1199,4.0
1200,4.0
1201,4.0
1202,4.0
1203,4.0
1204,4.0
1205,4.0
1206,4.0
1207,4.0
1208,4.0
1209,4.0
1210,4.0
1211,4.0
1212,4.0
1213,4.0
1214,4.0
1215,4.0
1216,4.0
1217,4.0
1218,4.0
1219,4.0
1220,4.0
1221,4.0
1222,4.0
1223,4.0
1224,4.0
1225,4.0
1226,4.0
1227,4.0
1228,4.0
1229,4.0
1230,4.0
1231,4.0
1232,4.0
1233,4.0
1234,4.0
1235,4.0
1236,4.0
1237,5.0
1238,5.0
1239,5.0
1240,5.0
1241,5.0
1242,5.0
1243,5.0
1244,5.0
1245,5.0
1246,5.0
1247,5.0
1248,5.0
1249,5.0
1250,5.0
1251,5.0
1252,5.0
1253,5.0
1254,5.0
1255,5.0
1256,5.0
1257,5.0
1258,5.0
1259,5.0
1260,5.0
1261,5.0
1262,5.0
1263,5.0
1264,5.0
1265,5.0
1266,5.0
1267,5.0
1268,5.0
1269,5.0
1270,5.0
1271,5.0
1272,5.0
1273,5.0
1274,5.0
1275,5.0
1276,5.0
1277,5.0
1278,5.0
1279,5.0
1280,5.0
1281,5.0
1282,5.0
1283,5.0
1284,5.0
1285,5.0
1286,5.0
1287,5.0
1288,5.0
1289,5.0
1290,5.0
1291,5.0
1292,5.0
1293,5.0
1294,5.0
1295,5.0
1296,5.0
1297,5.0
1298,5.0
1299,5.0
1300,5.0
1301,5.0
1302,5.0
1303,5.0
1304,5.0
1305,5.0
1306,5.0
1307,5.0
1308,5.0
1309,5.0
1310,5.0
1311,5.0
1312,5.0
1313,5.0
1314,5.0
1315,5.0
1316,5.0
1317,5.0
1318,5.0
1319,5.0
1320,5.0
1321,5.0
1322,5.0
1323,5.0
1324,5.0
1325,5.0
1326,5.0
1327,5.0
1328,5.0
1329,5.0
1330,5.0
1331,5.0
1332,5.0
1333,5.0
1334,5.0
1335,5.0
1336,5.0
1337,5.0
1338,5.0
1339,5.0
1340,5.0
1341,5.0
1342,5.0
1343,5.0
1344,5.0
1345,5.0
1346,5.0
1347,5.0
1348,5.0
1349,5.0
1350,5.0
1351,5.0
1352,5.0
1353,5.0
1354,5.0
1355,5.0
1356,5.0
1357,5.0
1358,5.0
1359,5.0
1360,5.0
1361,5.0
1362,5.0
1363,5.0
1364,5.0
1365,5.0
1366,5.0
1367,5.0
1368,5.0
1369,5.0
1370,5.0
1371,5.0
1372,5.0
1373,5.0
1374,5.0
1375,5.0
1376,5.0
1377,5.0
1378,5.0
1379,5.0
1380,5.0
1381,5.0
1382,5.0
1383,5.0
1384,5.0
1385,5.0
1386,5.0
1387,5.0
1388,5.0
1389,5.0
1390,5.0
1391,5.0
1392,5.0
1393,5.0
1394,5.0
1395,5.0
1396,5.0
1397,5.0
1398,5.0
1399,5.0
1400,5.0
1401,5.0
1402,5.0
1403,5.0
1404,5.0
1405,5.0
1406,5.0
1407,5.0
1408,5.0
1409,5.0
1410,5.0
1411,5.0
1412,5.0
1413,5.0
1414,5.0
1415,5.0
1416,5.0
1417,5.0
1418,5.0
1419,5.0
1420,5.0
1421,5.0
1422,5.0
1423,5.0
1424,5.0
1425,5.0
1426,5.0
1427,5.0
1428,5.0
1429,5.0
1430,5.0
1431,5.0
1432,5.0
1433,5.0
1434,5.0
1435,5.0
1436,5.0
1437,5.0
1438,5.0
1439,5.0
1440,5.0
1441,5.0
1442,5.0
1443,5.0
1444,5.0
1445,5.0
1446,5.0
1447,5.0
1448,5.0
1449,5.0
1450,5.0
1451,5.0
1452,5.0
1453,5.0
1454,5.0
1455,5.0
1456,5.0
1457,5.0
1458,5.0
1459,5.0
1460,5.0
1461,5.0
1462,5.0
1463,5.0
1464,5.0
1465,5.0
1466,5.0
1467,5.0
1468,5.0
1469,5.0
1470,5.0
1471,5.0
1472,5.0
1473,5.0
1474,5.0
1475,5.0
1476,5.0
1477,5.0
1478,5.0
1479,5.0
1480,6.0
1481,6.0
1482,6.0
1483,6.0
1484,6.0
1485,6.0
1486,6.0
1487,6.0
1488,6.0
1489,6.0
1490,6.0
1491,6.0
1492,6.0
1493,6.0
1494,6.0
1495,6.0
1496,6.0
1497,6.0
1498,6.0
1499,6.0
1500,6.0
1501,6.0
1502,6.0
1503,6.0
1504,6.0
1505,6.0
1506,6.0
1507,6.0
1508,6.0
1509,6.0
1510,6.0
1511,6.0
1512,6.0
1513,6.0
1514,6.0
1515,6.0
1516,6.0
1517,6.0
1518,6.0
1519,6.0
1520,6.0
1521,6.0
1522,6.0
1523,6.0
1524,6.0
1525,6.0
1526,6.0
1527,6.0
1528,6.0
1529,6.0
1530,6.0
1531,6.0
1532,6.0
1533,6.0
1534,6.0
1535,6.0
1536,6.0
1537,6.0
1538,6.0
1539,6.0
1540,6.0
1541,6.0
1542,6.0
1543,6.0
1544,6.0
1545,6.0
1546,6.0
1547,6.0
1548,6.0
1549,6.0
1550,6.0
1551,6.0
1552,6.0
1553,6.0
1554,6.0
1555,6.0
1556,6.0
1557,6.0
1558,6.0
1559,6.0
1560,6.0
1561,6.0
1562,6.0
1563,6.0
1564,6.0
1565,6.0
1566,7.0
1567,7.0
1568,7.0
1569,7.0
1570,7.0
1571,7.0
1572,7.0
1573,7.0
1574,7.0
1575,7.0
1576,7.0
1577,7.0
1578,7.0
1579,7.0
1580,7.0
1581,7.0
1582,7.0
1583,7.0
1584,7.0
1585,7.0
1586,7.0
1587,7.0
1588,7.0
1589,7.0
1590,7.0
1591,7.0
1592,7.0
1593,7.0
1594,7.0
1595,7.0
1596,7.0
1597,7.0
1598,7.0
1599,7.0
1600,7.0
1601,7.0
1602,7.0
1603,7.0
1604,7.0
1605,7.0
1606,7.0
1607,7.0
1608,7.0
1609,7.0
1610,7.0
1611,7.0
1612,7.0
1613,7.0
1614,7.0
1615,7.0
1616,7.0
1617,7.0
1618,7.0
1619,7.0
1620,7.0
1621,7.0
1622,7.0
1623,7.0
1624,7.0
1625,7.0
1626,7.0
1627,7.0
1628,7.0
1629,7.0
1630,7.0
1631,7.0
1632,7.0
1633,7.0
1634,7.0
1635,7.0
1636,7.0
1637,7.0
1638,7.0
1639,7.0
1640,7.0
1641,7.0
1642,7.0
1643,7.0
1644,7.0
1645,7.0
1646,7.0
1647,7.0
1648,7.0
1649,7.0
1650,7.0
1651,7.0
1652,7.0
1653,7.0
1654,7.0
1655,7.0
1656,7.0
1657,7.0
1658,7.0
1659,7.0
1660,7.0
1661,7.0
1662,7.0
1663,7.0
1664,7.0
1665,7.0
1666,7.0
1667,7.0
1668,7.0
1669,7.0
1670,7.0
1671,7.0
1672,7.0
1673,7.0
1674,7.0
1675,7.0
1676,7.0
1677,7.0
1678,7.0
1679,7.0
1680,7.0
1681,7.0
1682,7.0
1683,7.0
1684,7.0
1685,7.0
1686,7.0
1687,7.0
1688,7.0
1689,7.0
1690,7.0
1691,7.0
1692,7.0
1693,7.0
1694,7.0
1695,7.0
1696,7.0
1697,7.0
1698,7.0
1699,7.0
1700,7.0
1701,7.0
1702,7.0
1703,7.0
1704,7.0
1705,7.0
1706,7.0
1707,7.0
1708,7.0
1709,7.0
1710,7.0
1711,7.0
1712,7.0
1713,7.0
1714,7.0
1715,7.0
1716,7.0
1717,7.0
1718,7.0
1719,7.0
1720,7.0
1721,7.0
1722,7.0
1723,7.0
1724,7.0
1725,7.0
1726,7.0
1727,7.0
1728,7.0
1729,7.0
1730,7.0
1731,7.0
1732,7.0
1733,7.0
1734,7.0
1735,7.0
1736,7.0
1737,7.0
1738,7.0
1739,7.0
1740,7.0
1741,7.0
1742,7.0
1743,7.0
1744,7.0
1745,7.0
1746,7.0
1747,7.0
1748,7.0
1749,7.0
1750,7.0
1751,7.0
1752,7.0
1753,7.0
1754,7.0
1755,7.0
1756,7.0
1757,7.0
1758,7.0
1759,7.0
1760,7.0
1761,7.0
1762,7.0
1763,7.0
1764,7.0
1765,7.0
1766,7.0
1767,7.0
1768,7.0
1769,7.0
1770,7.0
1771,7.0
1772,7.0
1773,7.0
1774,7.0
1775,7.0
1776,7.0
1777,7.0
1778,7.0
1779,7.0
1780,7.0
1781,7.0
1782,7.0
1783,7.0
1784,7.0
1785,7.0
1786,7.0
1787,7.0
1788,7.0
1789,7.0
1790,7.0
1791,7.0
1792,7.0
1793,7.0
1794,7.0
1795,7.0
1796,7.0
1797,7.0
1798,8.0
1799,8.0
1800,8.0
1801,8.0
1802,8.0
1803,8.0
1804,8.0
1805,8.0
1806,8.0
1807,8.0
1808,8.0
1809,8.0
1810,8.0
1811,8.0
1812,8.0
1813,8.0
1814,8.0
1815,8.0
1816,8.0
1817,8.0
1818,8.0
1819,8.0
1820,8.0
1821,8.0
1822,8.0
1823,8.0
1824,8.0
1825,8.0
1826,8.0
1827,8.0
1828,8.0
1829,8.0
1830,8.0
1831,8.0
1832,8.0
1833,8.0
1834,8.0
1835,8.0
1836,8.0
1837,8.0
1838,8.0
1839,8.0
1840,8.0
1841,8.0
1842,8.0
1843,8.0
1844,8.0
1845,8.0
1846,8.0
1847,8.0
1848,8.0
1849,8.0
1850,8.0
1851,8.0
1852,8.0
1853,8.0
1854,8.0
1855,8.0
1856,8.0
1857,8.0
1858,8.0
1859,8.0
1860,8.0
1861,8.0
1862,8.0
1863,8.0
1864,8.0
1865,8.0
1866,8.0
1867,8.0
1868,8.0
1869,8.0
1870,8.0
1871,8.0
1872,8.0
1873,8.0
1874,8.0
1875,8.0
1876,8.0
1877,8.0
1878,8.0
1879,8.0
1880,8.0
1881,8.0
1882,8.0
1883,8.0
1884,8.0
1885,8.0
1886,8.0
1887,8.0
1888,8.0
1889,8.0
1890,8.0
1891,8.0
1892,8.0
1893,8.0
1894,8.0
1895,8.0
1896,8.0
1897,8.0
1898,8.0
1899,8.0
1900,8.0
1901,8.0
1902,8.0
1903,8.0
1904,8.0
1905,8.0
1906,8.0
1907,8.0
1908,8.0
1909,8.0
1910,8.0
1911,8.0
1912,8.0
1913,8.0
1914,8.0
1915,8.0
1916,8.0
1917,8.0
1918,8.0
1919,8.0
1920,8.0
1921,8.0
1922,8.0
1923,8.0
1924,8.0
1925,8.0
1926,8.0
1927,8.0
1928,8.0
1929,8.0
1930,8.0
1931,8.0
1932,8.0
1933,8.0
1934,8.0
1935,8.0
1936,8.0
1937,8.0
1938,8.0
1939,8.0
1940,8.0
1941,8.0
1942,8.0
1943,8.0
1944,8.0
1945,8.0
1946,8.0
1947,8.0
1948,8.0
1949,8.0
1950,8.0
1951,8.0
1952,8.0
1953,8.0
1954,8.0
1955,8.0
1956,8.0
1957,8.0
1958,8.0
1959,8.0
1960,8.0
1961,8.0
1962,8.0
1963,8.0
1964,8.0
1965,8.0
1966,8.0
1967,8.0
1968,8.0
1969,8.0
1970,8.0
1971,8.0
1972,8.0
1973,8.0
1974,8.0
1975,8.0
1976,8.0
1977,8.0
1978,8.0
1979,8.0
1980,8.0
1981,8.0
1982,8.0
1983,8.0
1984,8.0
1985,8.0
1986,8.0
1987,8.0
1988,8.0
1989,8.0
1990,8.0
1991,8.0
1992,8.0
1993,8.0
1994,8.0
1995,8.0
1996,8.0
1997,8.0
1998,8.0
1999,8.0
2000,8.0
2001,8.0
2002,8.0
2003,8.0
2004,8.0
2005,8.0
2006,8.0
2007,8.0
2008,8.0
2009,8.0
2010,8.0
2011,8.0
2012,8.0
2013,8.0
2014,8.0
2015,9.0
2016,9.0
2017,9.0
2018,9.0
2019,9.0
2020,9.0
2021,9.0
2022,9.0
2023,9.0
2024,9.0
2025,9.0
2026,9.0
2027,9.0
2028,9.0
2029,9.0
2030,9.0
2031,9.0
2032,9.0
2033,9.0
2034,9.0
2035,9.0
2036,9.0
2037,9.0
2038,9.0
2039,9.0
2040,9.0
2041,9.0
2042,9.0
2043,9.0
2044,9.0
2045,9.0
2046,9.0
2047,9.0
2048,9.0
2049,9.0
2050,9.0
2051,9.0
2052,9.0
2053,9.0
2054,9.0
2055,9.0
2056,9.0
2057,10.0
2058,10.0
2059,10.0
2060,10.0
2061,10.0
2062,10.0
2063,10.0
2064,10.0
2065,10.0
2066,10.0
2067,10.0
2068,10.0
2069,10.0
2070,10.0
2071,10.0
2072,10.0
2073,10.0
2074,10.0
2075,10.0
2076,10.0
2077,10.0
2078,10.0
2079,10.0
2080,10.0
2081,10.0
2082,10.0
2083,10.0
2084,10.0
2085,10.0
2086,10.0
2087,10.0
2088,10.0
2089,10.0
2090,10.0
2091,10.0
2092,10.0
2093,10.0
2094,10.0
2095,10.0
2096,10.0
2097,10.0
2098,10.0
2099,10.0
2100,10.0
2101,10.0
2102,10.0
2103,10.0
2104,10.0
2105,10.0
2106,10.0
2107,10.0
2108,10.0
2109,10.0
2110,10.0
2111,10.0
2112,10.0
2113,10.0
2114,10.0
2115,10.0
2116,10.0
2117,10.0
2118,10.0
2119,10.0
2120,10.0
2121,10.0
2122,10.0
2123,10.0
2124,10.0
2125,10.0
2126,10.0
2127,10.0
2128,10.0
2129,10.0
2130,10.0
2131,10.0
2132,10.0
2133,10.0
2134,10.0
2135,10.0
2136,10.0
2137,10.0
2138,10.0
2139,10.0
